datetime,fecha,hora,solar_rad,precipitation,temp_2m,cloud_cover,wind_u,wind_v,pressure,boundary_layer_height,cape,skin_temp,wind_speed
2024-01-10 11:00:00,2024-01-10,11,38.29333333333334,0.46062469482421875,,,,,,,,,
2024-01-10 12:00:00,2024-01-10,12,80.97777777777777,0.36907196044921875,,,,,,,,,
2024-01-10 13:00:00,2024-01-10,13,95.84,0.00476837158203125,,,,,,,,,
2024-01-10 14:00:00,2024-01-10,14,273.81333333333333,0.004291534423828125,,,,,,,,,
2024-01-10 15:00:00,2024-01-10,15,280.6933333333333,0.027179718017578125,,,,,,,,,
2024-01-10 16:00:00,2024-01-10,16,154.77333333333334,0.12540817260742188,,,,,,,,,
2024-01-10 17:00:00,2024-01-10,17,157.44,0.08440017700195312,,,,,,,,,
2024-01-10 18:00:00,2024-01-10,18,200.67555555555555,0.005245208740234375,,,,,,,,,
2024-01-12 09:00:00,2024-01-12,9,0.0,0.0,,,,,,,,,
2024-01-12 10:00:00,2024-01-12,10,6.897777777777778,0.0,,,,,,,,,
2024-01-12 11:00:00,2024-01-12,11,89.63555555555556,0.000476837158203125,,,,,,,,,
2024-01-12 12:00:00,2024-01-12,12,237.63555555555556,0.00286102294921875,,,,,,,,,
2024-01-12 13:00:00,2024-01-12,13,470.0444444444444,0.3108978271484375,,,,,,,,,
2024-01-12 14:00:00,2024-01-12,14,592.6577777777778,0.30040740966796875,,,,,,,,,
2024-01-12 15:00:00,2024-01-12,15,724.7822222222222,0.10013580322265625,,,,,,,,,
2024-01-12 16:00:00,2024-01-12,16,802.0977777777778,0.080108642578125,,,,,,,,,
2024-01-12 17:00:00,2024-01-12,17,700.7288888888888,0.05054473876953125,,,,,,,,,
2024-01-12 18:00:00,2024-01-12,18,714.7377777777778,0.00858306884765625,,,,,,,,,
2024-01-13 09:00:00,2024-01-13,9,0.0,0.0,,,,,,,,,
2024-01-13 10:00:00,2024-01-13,10,9.173333333333334,0.0,,,,,,,,,
2024-01-13 11:00:00,2024-01-13,11,141.5288888888889,0.0,,,,,,,,,
2024-01-13 12:00:00,2024-01-13,12,313.77777777777777,0.0,,,,,,,,,
2024-01-13 13:00:00,2024-01-13,13,533.3866666666667,0.0,,,,,,,,,
2024-01-13 14:00:00,2024-01-13,14,675.6444444444444,0.0,,,,,,,,,
2024-01-13 15:00:00,2024-01-13,15,877.8844444444444,0.0019073486328125,,,,,,,,,
2024-01-13 16:00:00,2024-01-13,16,791.4666666666667,0.02384185791015625,,,,,,,,,
2024-01-13 17:00:00,2024-01-13,17,385.92,0.0,,,,,,,,,
2024-01-13 18:00:00,2024-01-13,18,415.0755555555556,0.00858306884765625,,,,,,,,,
2024-01-17 09:00:00,2024-01-17,9,0.0,0.0,,,,,,,,,
2024-01-17 10:00:00,2024-01-17,10,7.7155555555555555,0.0,,,,,,,,,
2024-01-17 11:00:00,2024-01-17,11,143.4488888888889,0.0,,,,,,,,,
2024-01-17 12:00:00,2024-01-17,12,370.9866666666667,0.0,,,,,,,,,
2024-01-17 13:00:00,2024-01-17,13,598.0622222222222,0.0,,,,,,,,,
2024-01-17 14:00:00,2024-01-17,14,800.7822222222222,0.0,,,,,,,,,
2024-01-17 15:00:00,2024-01-17,15,966.8622222222223,0.0,,,,,,,,,
2024-01-17 16:00:00,2024-01-17,16,1049.28,0.0,,,,,,,,,
2024-01-17 17:00:00,2024-01-17,17,1090.4888888888888,0.0,,,,,,,,,
2024-01-17 18:00:00,2024-01-17,18,1051.4133333333334,0.0,,,,,,,,,
2024-01-19 09:00:00,2024-01-19,9,0.0,0.0,,,,,,,,,
2024-01-19 10:00:00,2024-01-19,10,3.448888888888889,0.0,,,,,,,,,
2024-01-19 11:00:00,2024-01-19,11,64.21333333333334,0.0,,,,,,,,,
2024-01-19 12:00:00,2024-01-19,12,182.84444444444443,0.0,,,,,,,,,
2024-01-19 13:00:00,2024-01-19,13,451.75111111111113,0.0,,,,,,,,,
2024-01-19 14:00:00,2024-01-19,14,644.8355555555555,0.0,,,,,,,,,
2024-01-19 15:00:00,2024-01-19,15,787.0755555555555,0.0,,,,,,,,,
2024-01-19 16:00:00,2024-01-19,16,822.2222222222222,0.0,,,,,,,,,
2024-01-19 17:00:00,2024-01-19,17,725.12,0.00095367431640625,,,,,,,,,
2024-01-19 18:00:00,2024-01-19,18,460.37333333333333,0.0,,,,,,,,,
2024-01-20 09:00:00,2024-01-20,9,0.0,0.0,,,,,,,,,
2024-01-20 10:00:00,2024-01-20,10,5.92,0.0,,,,,,,,,
2024-01-20 11:00:00,2024-01-20,11,135.96444444444444,0.0,,,,,,,,,
2024-01-20 12:00:00,2024-01-20,12,360.6222222222222,0.0,,,,,,,,,
2024-01-20 13:00:00,2024-01-20,13,586.4711111111111,0.0,,,,,,,,,
2024-01-20 14:00:00,2024-01-20,14,760.5333333333333,0.0,,,,,,,,,
2024-01-20 15:00:00,2024-01-20,15,930.08,0.0,,,,,,,,,
2024-01-20 16:00:00,2024-01-20,16,876.7288888888888,0.0,,,,,,,,,
2024-01-20 17:00:00,2024-01-20,17,977.5644444444445,0.0,,,,,,,,,
2024-01-20 18:00:00,2024-01-20,18,953.28,0.0,,,,,,,,,
2024-01-22 09:00:00,2024-01-22,9,0.0,0.0,,,,,,,,,
2024-01-22 10:00:00,2024-01-22,10,4.444444444444445,0.0,,,,,,,,,
2024-01-22 11:00:00,2024-01-22,11,115.64444444444445,0.0,,,,,,,,,
2024-01-22 12:00:00,2024-01-22,12,312.56888888888886,0.0,,,,,,,,,
2024-01-22 13:00:00,2024-01-22,13,556.7111111111111,0.0,,,,,,,,,
2024-01-22 14:00:00,2024-01-22,14,713.76,0.0,,,,,,,,,
2024-01-22 15:00:00,2024-01-22,15,823.52,0.0,,,,,,,,,
