fecha,pilot,glider,competition_id,altura_max_m,altura_min_m,altura_despegue_m,altura_aterrizaje_m,ganancia_altura_m,rango_altura_m,duracion_min,duracion_horas,distancia_km,velocidad_promedio_kmh,lat_despegue,lon_despegue,hora_despegue,hora_despegue_decimal,num_gps_fixes,frecuencia_muestreo_seg,num_termicas,intensidad_termicas_mean_ms,intensidad_termicas_max_ms,intensidad_termicas_min_ms,intensidad_termicas_std_ms,altura_base_termicas_mean_m,altura_tope_termicas_mean_m,altura_base_termicas_min_m,altura_tope_termicas_max_m,ganancia_por_termica_mean_m,ganancia_por_termica_max_m,duracion_termica_mean_seg,duracion_termica_max_seg,hora_primera_termica,hora_ultima_termica,dispersion_termicas_lat,dispersion_termicas_lon,tiempo_en_termicas_min,tiempo_en_planeo_min,porcentaje_tiempo_termicas,tasa_ascenso_mean_ms,tasa_descenso_mean_ms,bearing_change_mean_deg,bearing_change_max_deg,bearing_change_std_deg,ground_speed_mean_kmh,ground_speed_max_kmh,ground_speed_min_kmh,ground_speed_std_kmh,hora_inicio_decimal,hora_fin_decimal,altura_mean_manana_m,altura_mean_mediodia_m,altura_mean_tarde1_m,altura_mean_tarde2_m,lat_min,lat_max,lon_min,lon_max,lat_centro,lon_centro,rango_lat_deg,rango_lon_deg,distancia_max_despegue_km,area_vuelo_km2,altura_std_m,altura_cv,cambio_altura_mean_m,cambio_altura_std_m,filename,flight_id,solar_rad_09h,solar_rad_10h,solar_rad_11h,solar_rad_12h,solar_rad_13h,solar_rad_14h,solar_rad_15h,solar_rad_16h,solar_rad_17h,solar_rad_18h,precipitation_09h,precipitation_10h,precipitation_11h,precipitation_12h,precipitation_13h,precipitation_14h,precipitation_15h,precipitation_16h,precipitation_17h,precipitation_18h,temp_2m_09h,temp_2m_10h,temp_2m_11h,temp_2m_12h,temp_2m_13h,temp_2m_14h,temp_2m_15h,temp_2m_16h,temp_2m_17h,temp_2m_18h,cloud_cover_09h,cloud_cover_10h,cloud_cover_11h,cloud_cover_12h,cloud_cover_13h,cloud_cover_14h,cloud_cover_15h,cloud_cover_16h,cloud_cover_17h,cloud_cover_18h,wind_u_09h,wind_u_10h,wind_u_11h,wind_u_12h,wind_u_13h,wind_u_14h,wind_u_15h,wind_u_16h,wind_u_17h,wind_u_18h,wind_v_09h,wind_v_10h,wind_v_11h,wind_v_12h,wind_v_13h,wind_v_14h,wind_v_15h,wind_v_16h,wind_v_17h,wind_v_18h,pressure_09h,pressure_10h,pressure_11h,pressure_12h,pressure_13h,pressure_14h,pressure_15h,pressure_16h,pressure_17h,pressure_18h,boundary_layer_height_09h,boundary_layer_height_10h,boundary_layer_height_11h,boundary_layer_height_12h,boundary_layer_height_13h,boundary_layer_height_14h,boundary_layer_height_15h,boundary_layer_height_16h,boundary_layer_height_17h,boundary_layer_height_18h,cape_09h,cape_10h,cape_11h,cape_12h,cape_13h,cape_14h,cape_15h,cape_16h,cape_17h,cape_18h,skin_temp_09h,skin_temp_10h,skin_temp_11h,skin_temp_12h,skin_temp_13h,skin_temp_14h,skin_temp_15h,skin_temp_16h,skin_temp_17h,skin_temp_18h,wind_speed_09h,wind_speed_10h,wind_speed_11h,wind_speed_12h,wind_speed_13h,wind_speed_14h,wind_speed_15h,wind_speed_16h,wind_speed_17h,wind_speed_18h
2024-01-28,RAUL BREGY,Std Cirrus,,2144,105,105,107,2039,2039,224.6,3.74,436.7,116.7,-31.285567,-61.51085,16:08:00,16.14,8029,1.0,117,2.33,8.0,1.27,0.57,1491.0,1536.0,168,2129,45.0,222,20.0,90.0,16.2,19.54,0.0902,0.1075,90.1,134.5,40.1,2.16,-1.93,11.2,359.1,43.2,124.1,202.6,0.0,20.3,16.14,19.88,0,0,0.0,1120.0,-31.47475,-31.06135,-61.736883,-61.205633,-31.280449,-61.445088,0.4134,0.5312,34.3,2242.7,386.8,0.258,0.0,4.3,2024-01-28 Raul Bregy 361242.igc,IGC_0242,0.0,2.328888888888889,111.05777777777776,331.5733333333333,560.6044444444444,770.4888888888889,936.0888888888888,1040.2488888888888,1074.631111111111,1039.217777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.990625000000023,22.854882812500023,24.316552734375023,26.595483398437523,28.896142578125023,31.152246093750023,32.97597656250002,34.40639648437502,35.37124023437502,36.37783203125002,0.662261962890625,0.50537109375,0.385101318359375,0.231201171875,0.2447509765625,0.18743896484375,0.099273681640625,0.03582763671875,0.003082275390625,0.0,-2.9051513671875,-2.69500732421875,-3.049041748046875,-3.029296875,-2.762924194335937,-2.521713256835937,-2.3907470703125,-2.5126190185546875,-2.75579833984375,-3.176254272460937,-0.991668701171875,-0.9864044189453124,-1.6241455078125,-2.8603515625,-3.6270751953125,-3.847488403320313,-3.623977661132813,-3.387313842773437,-3.09808349609375,-2.6775054931640625,994.028125,994.644375,995.12875,995.311875,995.110625,994.715,994.20375,993.17625,992.108125,990.9975,447.1998291015625,347.2789611816406,477.22607421875,630.05029296875,983.4725952148438,1384.8880615234375,1733.02099609375,2048.03857421875,2322.515625,2415.861572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.050195312500023,22.721826171875023,26.368066406250023,30.795068359375023,35.32802734375002,39.18447265625002,42.35634765625002,44.53237304687502,45.77993164062502,45.86855468750002,3.069741239771736,2.8698533334140173,3.454635177827069,4.16632339335066,4.559542145445977,4.600239641951971,4.341530334179119,4.217481405038708,4.146389494325641,4.154229997153514
2024-02-03,MARCOS MITRI,PW-5 Smyk,AE,2165,103,103,111,2062,2062,178.8,2.98,284.3,95.4,-31.275617,-61.507767,16:46:00,16.77,6194,1.0,115,3.99,102.0,-5.31,4.67,1427.0,1482.0,120,2165,55.0,239,20.0,96.0,16.86,19.35,0.0917,0.0963,72.0,106.9,40.2,4.18,-6.43,14.0,356.6,47.5,104.4,193.6,0.0,16.2,16.77,19.75,0,0,0.0,464.0,-31.50595,-31.1947,-61.706517,-61.24245,-31.321409,-61.461574,0.3112,0.4641,25.8,1475.0,430.7,0.306,0.0,18.7,2024-02-03 Marcos Mitri 361824.igc,IGC_0239,0.0,0.7644444444444445,90.13333333333334,274.4533333333333,521.5288888888889,717.5822222222222,896.1066666666667,1006.6666666666666,1033.4577777777777,869.5466666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.267480468750023,28.292260742187523,29.258203125000023,31.842675781250023,34.62539062500002,37.12246093750002,39.71791992187502,41.48525390625002,43.34340820312502,44.03896484375002,0.19622802734375,0.061614990234375,0.063262939453125,0.07183837890625,0.144073486328125,0.053192138671875,0.17449951171875,0.2091064453125,0.222930908203125,0.20294189453125,-3.5756378173828125,-3.623947143554688,-3.87371826171875,-4.11077880859375,-3.4438629150390625,-2.2386016845703125,-1.4157562255859375,-0.954498291015625,-0.7617645263671875,-0.860015869140625,-0.277374267578125,0.120452880859375,-0.0915985107421875,-1.6743011474609375,-2.95465087890625,-3.181549072265625,-2.988876342773437,-2.780059814453125,-2.7308502197265625,-2.8409576416015625,989.800625,989.740625,990.180625,990.261875,990.2825,990.078125,989.71875,989.08625,988.2125,987.34125,382.6629028320313,277.9862365722656,360.7934875488281,549.100830078125,778.258544921875,997.38232421875,1202.6195068359375,1628.4554443359375,2101.774169921875,2954.9443359375,237.25,266.0,286.25,286.0,338.75,499.875,654.25,745.625,675.625,684.625,28.424951171875023,27.893701171875023,31.513574218750023,36.34511718750002,40.59291992187502,45.14003906250002,48.96865234375002,51.60244140625002,51.00234375000002,52.74111328125002,3.5863801088859257,3.625948399492952,3.874801086293788,4.438669479198971,4.537637446271223,3.890191769231345,3.307226554482783,2.9393535955187318,2.835106367706869,2.968276876665655
2024-02-03,GUSTAVO PORRAL,ASW-22B,AJ,2744,103,104,109,2640,2641,215.2,3.59,426.8,119.0,-31.2759,-61.507867,16:27:00,16.46,6694,1.0,113,2.55,10.0,1.21,0.67,1617.0,1680.0,107,2744,62.0,455,23.0,140.0,16.54,19.79,0.1185,0.1657,84.3,130.9,39.2,2.58,-2.21,17.0,358.1,51.3,115.9,225.0,0.0,28.0,16.46,20.04,0,0,0.0,1477.0,-31.499867,-30.933967,-61.741117,-61.009117,-31.230442,-61.42251,0.5659,0.732,59.5,4230.2,532.7,0.332,0.0,6.6,2024-02-03 Gustavo Porral 361831.igc,IGC_0377,0.0,0.7644444444444445,90.13333333333334,274.4533333333333,521.5288888888889,717.5822222222222,896.1066666666667,1006.6666666666666,1033.4577777777777,869.5466666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.267480468750023,28.292260742187523,29.258203125000023,31.842675781250023,34.62539062500002,37.12246093750002,39.71791992187502,41.48525390625002,43.34340820312502,44.03896484375002,0.19622802734375,0.061614990234375,0.063262939453125,0.07183837890625,0.144073486328125,0.053192138671875,0.17449951171875,0.2091064453125,0.222930908203125,0.20294189453125,-3.5756378173828125,-3.623947143554688,-3.87371826171875,-4.11077880859375,-3.4438629150390625,-2.2386016845703125,-1.4157562255859375,-0.954498291015625,-0.7617645263671875,-0.860015869140625,-0.277374267578125,0.120452880859375,-0.0915985107421875,-1.6743011474609375,-2.95465087890625,-3.181549072265625,-2.988876342773437,-2.780059814453125,-2.7308502197265625,-2.8409576416015625,989.800625,989.740625,990.180625,990.261875,990.2825,990.078125,989.71875,989.08625,988.2125,987.34125,382.6629028320313,277.9862365722656,360.7934875488281,549.100830078125,778.258544921875,997.38232421875,1202.6195068359375,1628.4554443359375,2101.774169921875,2954.9443359375,237.25,266.0,286.25,286.0,338.75,499.875,654.25,745.625,675.625,684.625,28.424951171875023,27.893701171875023,31.513574218750023,36.34511718750002,40.59291992187502,45.14003906250002,48.96865234375002,51.60244140625002,51.00234375000002,52.74111328125002,3.5863801088859257,3.625948399492952,3.874801086293788,4.438669479198971,4.537637446271223,3.890191769231345,3.307226554482783,2.9393535955187318,2.835106367706869,2.968276876665655
2024-02-03,Unknown,ASW 20,,2553,93,93,100,2460,2460,205.4,3.42,453.2,132.4,-31.275767,-61.50785,16:40:00,16.68,12328,1.0,112,2.33,17.0,1.0,0.78,1494.0,1550.0,96,2523,57.0,323,22.0,82.0,16.69,20.06,0.1373,0.1564,81.1,124.3,39.5,2.34,-2.17,13.6,357.9,48.6,142.2,480.3,0.0,34.4,16.68,20.1,0,0,0.0,873.0,-31.507083,-30.9163,-61.58285,-61.0294,-31.243383,-61.387301,0.5908,0.5534,59.3,3339.0,586.6,0.412,0.0,2.5,2024-02-03 Fernando Pais 361945.igc,IGC_0214,0.0,0.7644444444444445,90.13333333333334,274.4533333333333,521.5288888888889,717.5822222222222,896.1066666666667,1006.6666666666666,1033.4577777777777,869.5466666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.267480468750023,28.292260742187523,29.258203125000023,31.842675781250023,34.62539062500002,37.12246093750002,39.71791992187502,41.48525390625002,43.34340820312502,44.03896484375002,0.19622802734375,0.061614990234375,0.063262939453125,0.07183837890625,0.144073486328125,0.053192138671875,0.17449951171875,0.2091064453125,0.222930908203125,0.20294189453125,-3.5756378173828125,-3.623947143554688,-3.87371826171875,-4.11077880859375,-3.4438629150390625,-2.2386016845703125,-1.4157562255859375,-0.954498291015625,-0.7617645263671875,-0.860015869140625,-0.277374267578125,0.120452880859375,-0.0915985107421875,-1.6743011474609375,-2.95465087890625,-3.181549072265625,-2.988876342773437,-2.780059814453125,-2.7308502197265625,-2.8409576416015625,989.800625,989.740625,990.180625,990.261875,990.2825,990.078125,989.71875,989.08625,988.2125,987.34125,382.6629028320313,277.9862365722656,360.7934875488281,549.100830078125,778.258544921875,997.38232421875,1202.6195068359375,1628.4554443359375,2101.774169921875,2954.9443359375,237.25,266.0,286.25,286.0,338.75,499.875,654.25,745.625,675.625,684.625,28.424951171875023,27.893701171875023,31.513574218750023,36.34511718750002,40.59291992187502,45.14003906250002,48.96865234375002,51.60244140625002,51.00234375000002,52.74111328125002,3.5863801088859257,3.625948399492952,3.874801086293788,4.438669479198971,4.537637446271223,3.890191769231345,3.307226554482783,2.9393535955187318,2.835106367706869,2.968276876665655
2024-02-03,Miguel Angel  Serrano,Genesis 2,AF,2703,126,127,130,2576,2577,199.8,3.33,405.1,121.7,-31.276033,-61.507883,16:18:00,16.31,11796,1.0,99,2.52,16.0,1.18,0.79,1476.0,1520.0,153,2701,45.0,351,18.0,85.0,16.33,19.56,0.1007,0.1307,77.6,122.2,38.9,2.42,-2.2,12.8,357.5,44.8,131.2,414.5,0.0,28.3,16.31,19.64,0,0,0.0,1136.0,-31.4934,-31.012267,-61.681533,-61.15135,-31.252484,-61.431087,0.4811,0.5302,43.9,2605.0,532.5,0.337,0.0,2.9,2024-02-03 Miguel Ángel Serrano 361822.igc,IGC_0260,0.0,0.7644444444444445,90.13333333333334,274.4533333333333,521.5288888888889,717.5822222222222,896.1066666666667,1006.6666666666666,1033.4577777777777,869.5466666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.267480468750023,28.292260742187523,29.258203125000023,31.842675781250023,34.62539062500002,37.12246093750002,39.71791992187502,41.48525390625002,43.34340820312502,44.03896484375002,0.19622802734375,0.061614990234375,0.063262939453125,0.07183837890625,0.144073486328125,0.053192138671875,0.17449951171875,0.2091064453125,0.222930908203125,0.20294189453125,-3.5756378173828125,-3.623947143554688,-3.87371826171875,-4.11077880859375,-3.4438629150390625,-2.2386016845703125,-1.4157562255859375,-0.954498291015625,-0.7617645263671875,-0.860015869140625,-0.277374267578125,0.120452880859375,-0.0915985107421875,-1.6743011474609375,-2.95465087890625,-3.181549072265625,-2.988876342773437,-2.780059814453125,-2.7308502197265625,-2.8409576416015625,989.800625,989.740625,990.180625,990.261875,990.2825,990.078125,989.71875,989.08625,988.2125,987.34125,382.6629028320313,277.9862365722656,360.7934875488281,549.100830078125,778.258544921875,997.38232421875,1202.6195068359375,1628.4554443359375,2101.774169921875,2954.9443359375,237.25,266.0,286.25,286.0,338.75,499.875,654.25,745.625,675.625,684.625,28.424951171875023,27.893701171875023,31.513574218750023,36.34511718750002,40.59291992187502,45.14003906250002,48.96865234375002,51.60244140625002,51.00234375000002,52.74111328125002,3.5863801088859257,3.625948399492952,3.874801086293788,4.438669479198971,4.537637446271223,3.890191769231345,3.307226554482783,2.9393535955187318,2.835106367706869,2.968276876665655
2024-02-10,Miguel Angel  Serrano,Genesis 2,AF,1265,118,124,121,1144,1147,74.0,1.23,134.3,108.9,-31.275983,-61.507833,16:42:00,16.72,4441,1.0,58,2.48,14.0,1.25,0.96,853.0,890.0,140,1264,38.0,119,16.0,48.0,16.74,17.87,0.052,0.0575,27.5,46.5,37.1,2.29,-1.91,9.3,356.8,38.6,117.3,182.9,0.0,27.3,16.72,17.95,0,0,0.0,644.0,-31.368717,-31.147333,-61.528517,-61.326883,-31.26349,-61.444692,0.2214,0.2016,21.8,455.8,262.9,0.321,-0.0,2.2,2024-02-10 Miguel Ángel Serrano 362666.igc,IGC_0066,0.0,0.0888888888888888,81.83111111111111,293.44,521.3155555555555,728.1777777777778,889.3155555555555,976.8711111111112,962.4888888888888,888.4266666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,0.0,25.295312500000023,24.812646484375023,25.267724609375023,27.226220703125023,29.201318359375023,31.482812500000023,33.31704101562502,34.08950195312502,34.80703125000002,35.48720703125002,0.032012939453125,0.0,0.006011962890625,0.0460205078125,0.006927490234375,0.0,0.4146728515625,0.636749267578125,0.512664794921875,0.609100341796875,-2.45404052734375,-2.350433349609375,-2.6245269775390625,-2.745574951171875,-2.612884521484375,-2.0230712890625,-1.4557952880859375,-1.2787628173828125,-1.6035308837890625,-2.191680908203125,1.42333984375,1.1215057373046875,0.6191864013671875,0.2325439453125,-0.290313720703125,-0.47381591796875,-0.716796875,-1.0133514404296875,-1.1141815185546875,-1.1456451416015625,991.883125,993.211875,993.436875,993.8475,993.75375,993.606875,993.518125,993.17875,992.60625,991.59875,231.79165649414065,207.9399261474609,234.09815979003903,389.3541870117188,647.0479125976562,912.3754272460938,1294.94921875,1680.4752197265625,1697.334716796875,1776.298828125,10.625,111.0,169.875,171.375,133.75,83.75,185.75,217.625,206.0,172.25,23.939111328125023,23.840478515625023,26.341943359375023,30.238427734375023,33.90737304687502,37.23964843750002,39.99990234375002,39.82924804687502,38.70693359375002,37.20009765625002,2.8369369433690035,2.6042872440964104,2.6965781382093077,2.755405323904987,2.6289632137101355,2.077815912141779,1.6226945741028973,1.631599057655327,1.9526166422403968,2.4730483201622526
2024-02-10,RAUL BREGY,Std Cirrus,,1245,105,116,105,1140,1140,72.7,1.21,114.8,94.7,-31.27605,-61.507783,17:23:00,17.39,2445,1.0,16,2.21,7.0,1.08,0.75,921.0,964.0,709,1224,44.0,123,19.0,42.0,17.51,18.4,0.0118,0.0242,25.4,47.4,34.9,1.82,-1.65,13.7,358.6,47.9,108.8,148.9,0.0,22.5,17.39,18.6,0,0,0.0,0.0,-31.319767,-31.257,-61.60805,-61.505383,-31.281049,-61.534012,0.0628,0.1027,9.4,65.8,227.1,0.265,-0.0,13.5,2024-02-10 Raul Bregy 362653.igc,IGC_0087,0.0,0.0888888888888888,81.83111111111111,293.44,521.3155555555555,728.1777777777778,889.3155555555555,976.8711111111112,962.4888888888888,888.4266666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,0.0,25.295312500000023,24.812646484375023,25.267724609375023,27.226220703125023,29.201318359375023,31.482812500000023,33.31704101562502,34.08950195312502,34.80703125000002,35.48720703125002,0.032012939453125,0.0,0.006011962890625,0.0460205078125,0.006927490234375,0.0,0.4146728515625,0.636749267578125,0.512664794921875,0.609100341796875,-2.45404052734375,-2.350433349609375,-2.6245269775390625,-2.745574951171875,-2.612884521484375,-2.0230712890625,-1.4557952880859375,-1.2787628173828125,-1.6035308837890625,-2.191680908203125,1.42333984375,1.1215057373046875,0.6191864013671875,0.2325439453125,-0.290313720703125,-0.47381591796875,-0.716796875,-1.0133514404296875,-1.1141815185546875,-1.1456451416015625,991.883125,993.211875,993.436875,993.8475,993.75375,993.606875,993.518125,993.17875,992.60625,991.59875,231.79165649414065,207.9399261474609,234.09815979003903,389.3541870117188,647.0479125976562,912.3754272460938,1294.94921875,1680.4752197265625,1697.334716796875,1776.298828125,10.625,111.0,169.875,171.375,133.75,83.75,185.75,217.625,206.0,172.25,23.939111328125023,23.840478515625023,26.341943359375023,30.238427734375023,33.90737304687502,37.23964843750002,39.99990234375002,39.82924804687502,38.70693359375002,37.20009765625002,2.8369369433690035,2.6042872440964104,2.6965781382093077,2.755405323904987,2.6289632137101355,2.077815912141779,1.6226945741028973,1.631599057655327,1.9526166422403968,2.4730483201622526
2024-02-11,Unknown,Ventus B,,1744,48,87,63,1681,1696,183.8,3.06,373.2,121.9,-31.2864,-61.5124,16:24:00,16.41,11027,1.0,112,2.19,15.0,1.09,0.73,1274.0,1320.0,49,1728,45.0,391,20.0,131.0,16.43,19.47,0.1423,0.1515,66.0,117.8,35.9,2.19,-1.77,11.3,357.3,46.2,131.1,425.0,0.0,27.2,16.41,19.48,0,0,0.0,1067.0,-31.410017,-30.859483,-61.631333,-61.032933,-31.180444,-61.407258,0.5505,0.5984,47.5,3364.2,313.5,0.249,-0.0,2.1,2024-02-11 Fernando Pais 362972.igc,IGC_0057,0.0,0.0355555555555555,61.88444444444445,188.07111111111112,477.97333333333336,526.8977777777778,725.9733333333334,913.1733333333332,826.2755555555556,777.3866666666667,0.0,0.0,0.0,0.0,0.0,0.7543563842773438,0.1678466796875,0.0333786010742187,0.0467300415039062,0.0324249267578125,27.378564453125023,27.821923828125023,27.463281250000023,28.699365234375023,31.096826171875023,32.39541015625002,34.52431640625002,35.59023437500002,35.15249023437502,35.26723632812502,0.140350341796875,0.387115478515625,0.11053466796875,0.0,0.006011962890625,0.100189208984375,0.26019287109375,0.417694091796875,0.290130615234375,0.226348876953125,-4.755706787109375,-4.415191650390625,-4.505096435546875,-4.88739013671875,-4.603973388671875,-3.779571533203125,-3.118011474609375,-3.06475830078125,-3.319564819335937,-3.743362426757813,1.0921173095703125,0.591644287109375,0.8117523193359375,0.1607208251953125,-0.8977508544921875,-2.5093994140625,-3.0597686767578125,-2.82073974609375,-2.406768798828125,-2.4858551025390625,991.158125,992.09875,991.97375,992.26625,992.56375,992.40875,992.15875,991.61625,990.655625,989.24875,399.997314453125,376.8265686035156,398.1681823730469,511.4742431640625,746.158935546875,1235.6634521484375,1560.9774169921875,1777.393798828125,1795.5738525390625,1769.365234375,839.5,1316.125,1596.875,1859.25,2000.0,2464.125,2920.125,3367.375,3404.75,3187.75,25.436181640625023,25.653955078125023,27.922021484375023,31.459130859375023,35.11611328125002,37.68056640625002,39.65712890625002,41.33779296875002,42.09633789062502,41.89882812500002,4.8794945704264565,4.454656021753896,4.577645215776823,4.890032058396671,4.690685190922563,4.536766072203485,4.368544369817478,4.165251031738737,4.100249582743154,4.493577399898841
2024-02-11,Miguel Angel  Serrano,Genesis 2,AF,1675,109,111,113,1564,1566,179.4,2.99,318.5,106.5,-31.28625,-61.512167,16:13:00,16.22,7080,1.0,65,2.18,7.0,1.3,0.52,909.0,965.0,121,1656,56.0,284,27.0,110.0,16.23,18.99,0.0501,0.0834,72.7,106.7,40.5,2.24,-2.25,15.1,357.4,49.6,117.8,280.7,0.0,24.6,16.22,19.21,0,0,0.0,833.0,-31.407567,-31.126517,-61.606917,-61.219483,-31.272515,-61.464965,0.2811,0.3874,28.9,1112.0,328.5,0.384,0.0,5.3,2024-02-11 Miguel Ángel Serrano 362959.igc,IGC_0289,0.0,0.0355555555555555,61.88444444444445,188.07111111111112,477.97333333333336,526.8977777777778,725.9733333333334,913.1733333333332,826.2755555555556,777.3866666666667,0.0,0.0,0.0,0.0,0.0,0.7543563842773438,0.1678466796875,0.0333786010742187,0.0467300415039062,0.0324249267578125,27.378564453125023,27.821923828125023,27.463281250000023,28.699365234375023,31.096826171875023,32.39541015625002,34.52431640625002,35.59023437500002,35.15249023437502,35.26723632812502,0.140350341796875,0.387115478515625,0.11053466796875,0.0,0.006011962890625,0.100189208984375,0.26019287109375,0.417694091796875,0.290130615234375,0.226348876953125,-4.755706787109375,-4.415191650390625,-4.505096435546875,-4.88739013671875,-4.603973388671875,-3.779571533203125,-3.118011474609375,-3.06475830078125,-3.319564819335937,-3.743362426757813,1.0921173095703125,0.591644287109375,0.8117523193359375,0.1607208251953125,-0.8977508544921875,-2.5093994140625,-3.0597686767578125,-2.82073974609375,-2.406768798828125,-2.4858551025390625,991.158125,992.09875,991.97375,992.26625,992.56375,992.40875,992.15875,991.61625,990.655625,989.24875,399.997314453125,376.8265686035156,398.1681823730469,511.4742431640625,746.158935546875,1235.6634521484375,1560.9774169921875,1777.393798828125,1795.5738525390625,1769.365234375,839.5,1316.125,1596.875,1859.25,2000.0,2464.125,2920.125,3367.375,3404.75,3187.75,25.436181640625023,25.653955078125023,27.922021484375023,31.459130859375023,35.11611328125002,37.68056640625002,39.65712890625002,41.33779296875002,42.09633789062502,41.89882812500002,4.8794945704264565,4.454656021753896,4.577645215776823,4.890032058396671,4.690685190922563,4.536766072203485,4.368544369817478,4.165251031738737,4.100249582743154,4.493577399898841
2024-02-17,RAUL BREGY,Std Cirrus,,1770,96,96,102,1674,1674,210.2,3.5,385.9,110.1,-31.286433,-61.5124,16:35:00,16.6,7553,1.0,80,2.11,7.0,1.17,0.44,1265.0,1307.0,108,1708,42.0,585,20.0,186.0,16.65,19.81,0.1166,0.2025,82.0,128.2,39.0,2.02,-1.82,12.1,356.4,43.3,115.8,181.5,0.0,20.0,16.6,20.1,0,0,0.0,982.0,-31.46375,-31.031183,-61.617117,-60.987167,-31.211808,-61.320178,0.4326,0.63,52.1,2782.7,352.1,0.276,0.0,4.1,2024-02-17 Raul Bregy 363537.igc,IGC_0359,0.0,0.0,67.73333333333333,273.88444444444445,465.4222222222222,704.6577777777778,802.0977777777778,955.4844444444444,942.6488888888888,711.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.225000000000023,23.163232421875023,24.112573242187523,26.072534179687523,28.719628906250023,31.108789062500023,32.85952148437502,34.32338867187502,35.77944335937502,35.97768554687502,0.0357666015625,0.0435791015625,0.096832275390625,0.111602783203125,0.1646728515625,0.196014404296875,0.262176513671875,0.87750244140625,0.89923095703125,0.90631103515625,-3.263778686523437,-3.146820068359375,-3.430038452148437,-3.590972900390625,-3.6064453125,-3.639328002929688,-3.506805419921875,-2.77471923828125,-2.9065093994140625,-3.0607452392578125,0.0353851318359375,-0.3803863525390625,-0.343505859375,-1.2621307373046875,-2.28582763671875,-2.93707275390625,-2.939971923828125,-3.1709747314453125,-2.3501129150390625,-1.8232421875,991.411875,991.9925,992.339375,992.546875,992.47375,992.125625,991.769375,991.279375,990.730625,990.04875,227.27772521972656,220.64707946777344,284.9186706542969,409.9500427246094,695.525390625,1159.415283203125,1510.853271484375,1975.6143798828125,2001.0372314453125,2151.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,22.263330078125023,22.457910156250023,25.323144531250023,29.685205078125023,33.83217773437502,36.90004882812502,38.65688476562502,40.58266601562502,36.60781250000002,37.61049804687502,3.2639704995847776,3.169727168042586,3.447195970443486,3.8063184797635015,4.269830883868874,4.676655287130604,4.576146759675773,4.213567087249562,3.73775702826116,3.562635750946081
2024-02-17,MARCOS MITRI,PW-5 Smyk,AE,1700,53,106,54,1646,1647,116.6,1.94,158.8,81.7,-31.28635,-61.512183,16:25:00,16.42,3634,1.0,73,3.27,111.0,-14.45,4.59,1042.0,1093.0,371,1667,51.0,246,23.0,93.0,16.53,18.25,0.0454,0.1438,44.4,72.2,38.1,4.09,-5.52,15.5,356.2,49.6,92.8,174.3,0.0,18.6,16.42,18.37,0,0,0.0,939.0,-31.30055,-31.089167,-61.52435,-60.963583,-31.238788,-61.338132,0.2114,0.5608,54.8,1210.5,334.0,0.327,-0.0,17.7,2024-02-17 Marcos Mitri 363912.igc,IGC_0232,0.0,0.0,67.73333333333333,273.88444444444445,465.4222222222222,704.6577777777778,802.0977777777778,955.4844444444444,942.6488888888888,711.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.225000000000023,23.163232421875023,24.112573242187523,26.072534179687523,28.719628906250023,31.108789062500023,32.85952148437502,34.32338867187502,35.77944335937502,35.97768554687502,0.0357666015625,0.0435791015625,0.096832275390625,0.111602783203125,0.1646728515625,0.196014404296875,0.262176513671875,0.87750244140625,0.89923095703125,0.90631103515625,-3.263778686523437,-3.146820068359375,-3.430038452148437,-3.590972900390625,-3.6064453125,-3.639328002929688,-3.506805419921875,-2.77471923828125,-2.9065093994140625,-3.0607452392578125,0.0353851318359375,-0.3803863525390625,-0.343505859375,-1.2621307373046875,-2.28582763671875,-2.93707275390625,-2.939971923828125,-3.1709747314453125,-2.3501129150390625,-1.8232421875,991.411875,991.9925,992.339375,992.546875,992.47375,992.125625,991.769375,991.279375,990.730625,990.04875,227.27772521972656,220.64707946777344,284.9186706542969,409.9500427246094,695.525390625,1159.415283203125,1510.853271484375,1975.6143798828125,2001.0372314453125,2151.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,22.263330078125023,22.457910156250023,25.323144531250023,29.685205078125023,33.83217773437502,36.90004882812502,38.65688476562502,40.58266601562502,36.60781250000002,37.61049804687502,3.2639704995847776,3.169727168042586,3.447195970443486,3.8063184797635015,4.269830883868874,4.676655287130604,4.576146759675773,4.213567087249562,3.73775702826116,3.562635750946081
