altura_max_m,altura_min_m,altura_despegue_m,altura_aterrizaje_m,ganancia_altura_m,rango_altura_m,duracion_min,duracion_horas,velocidad_promedio_kmh,lat_despegue,lon_despegue,hora_despegue_decimal,frecuencia_muestreo_seg,num_termicas,intensidad_termicas_mean_ms,intensidad_termicas_max_ms,intensidad_termicas_min_ms,intensidad_termicas_std_ms,altura_base_termicas_mean_m,altura_tope_termicas_mean_m,altura_base_termicas_min_m,altura_tope_termicas_max_m,ganancia_por_termica_mean_m,ganancia_por_termica_max_m,duracion_termica_mean_seg,duracion_termica_max_seg,hora_primera_termica,hora_ultima_termica,dispersion_termicas_lat,tiempo_en_termicas_min,tiempo_en_planeo_min,porcentaje_tiempo_termicas,tasa_ascenso_mean_ms,tasa_descenso_mean_ms,bearing_change_mean_deg,bearing_change_max_deg,bearing_change_std_deg,ground_speed_mean_kmh,ground_speed_max_kmh,ground_speed_std_kmh,hora_inicio_decimal,hora_fin_decimal,altura_mean_tarde2_m,distancia_max_despegue_km,altura_std_m,altura_cv,cambio_altura_std_m,solar_rad_total,solar_rad_max,precipitation_total,temp_2m_max,temp_2m_min,temp_2m_mean,cloud_cover_mean,wind_u_mean,wind_v_mean,pressure_mean,boundary_layer_height_mean,boundary_layer_height_max,cape_mean,cape_max,skin_temp_max,skin_temp_min,skin_temp_mean,temp_differential,wind_speed_mean,calidad_dia,mes,dia_año,dia_semana,año,fecha_2024-01-12,fecha_2024-01-13,fecha_2024-01-19,fecha_2024-01-20,fecha_2024-01-25,fecha_2024-01-27,fecha_2024-01-28,fecha_2024-02-03,fecha_2024-02-10,fecha_2024-02-11,fecha_2024-02-17,fecha_2024-04-07,fecha_2024-05-25,fecha_2024-08-24,fecha_2024-09-14,fecha_2024-09-28,fecha_2024-09-29,fecha_2024-10-05,fecha_2024-10-11,fecha_2024-10-19,fecha_2024-10-26,fecha_2024-10-27,fecha_2024-11-09,fecha_2024-11-10,fecha_2024-11-15,fecha_2024-11-16,fecha_2024-11-23,fecha_2024-11-24,fecha_2024-12-07,fecha_2024-12-08,fecha_2024-12-10,fecha_2024-12-12,fecha_2024-12-13,fecha_2024-12-14,fecha_2024-12-15,fecha_2024-12-16,fecha_2024-12-17,fecha_2024-12-22,fecha_2024-12-28,fecha_2024-12-29,fecha_2025-01-03,fecha_2025-01-04,fecha_2025-01-05,fecha_2025-01-06,fecha_2025-01-07,fecha_2025-01-08,fecha_2025-01-11,fecha_2025-01-12,fecha_2025-01-13,fecha_2025-01-14,fecha_2025-01-15,fecha_2025-01-16,fecha_2025-01-25,fecha_2025-02-08,fecha_2025-02-22,fecha_2025-03-15,fecha_2025-03-22,fecha_2025-04-01,fecha_2025-04-19,fecha_2025-05-03,fecha_2025-07-05,fecha_2025-08-14,fecha_2025-08-23,fecha_2025-08-24,fecha_2025-09-06,fecha_2025-09-07,fecha_2025-09-28,fecha_2025-10-03,fecha_2025-10-18,fecha_2025-10-31,fecha_2025-11-01,fecha_2025-11-02,fecha_2025-11-08,fecha_2025-11-09,fecha_2025-11-10,fecha_2025-11-11,fecha_2025-11-13,fecha_2025-11-15,pilot_Andres Totorica,pilot_Bernardo Braida,pilot_Bernardo Jos Braida,pilot_CPRAFAELA,pilot_Club de Planeadores Rafaela,pilot_DINO GHIONI,pilot_Damian Goldenzweig,pilot_Damian Z,pilot_Druno Bonamin,pilot_Eduardo Lauriti,pilot_Esteban Bengochea,pilot_FABIAN SOLIMO,pilot_Federico,pilot_Federico Franchini,pilot_Federico Scalise Giussani,pilot_Felipe Girado,pilot_GAUDE JAVIER,pilot_GONZA RIERA,pilot_GUSTAVO PORRAL,pilot_Gabriel VW,pilot_JAVIER PUBILL,pilot_Jorge Irigoin,pilot_Juan Verdura,pilot_LUIS BIANCIOTTO,pilot_Leonardo Palmieri,pilot_MARCOS MERONO,pilot_MARCOS MITRI,pilot_Marcos  Merono,pilot_Mariano Biondi,pilot_Matias Lanzinetti,pilot_Miguel Angel  Serrano,pilot_Miguel Martinez Boero,pilot_Miguel Mazzarella,pilot_Miguel Serrano,pilot_Nicolás Verdura,pilot_Ole Refsgaard,pilot_PASCOLO PABLO,pilot_RAUL BREGY,pilot_RAUL-BREGY,pilot_SEBASTIAN FULQUET,pilot_Santiago Berca,pilot_Santiago Demodena,pilot_Seba Luengo,pilot_Spolita,pilot_Unknown,pilot_Via Lucas Gabriel,pilot_carlos martin lorenzo,pilot_marcelo martino,pilot_martin franconi,pilot_undefined,glider_ASK 13,glider_ASW 20,glider_ASW 20 C,glider_ASW 20C,glider_ASW-20,glider_ASW-22B,glider_ASW20,glider_Cirrus std,glider_DG-100,glider_DG-200,glider_DG200,glider_Discus,glider_G 103 Twin 2,glider_GP15JetA,glider_Genesis 2,glider_Genesis II,glider_JS-3-18m,glider_Jantar St2,glider_Janus (18m),glider_Janus 18.2m,glider_Janus A,glider_Janus B,glider_LAK17AT-18m,glider_LS 4,glider_LS-1f,glider_LS-4,glider_LS4,glider_Nimbus 3DM,glider_Nimbus 4T,glider_PW 5,glider_PW-5 Smyk,glider_Pegase 101A,glider_SZD 41A Jantar Std.,glider_SZD-42 Jantar II,glider_SZD-48-2 Ja,glider_SZD-48-2 Jantar Std 2,glider_SZD-50 Puchacz,glider_Silent2 Real,glider_Standard Cirrus 75 15m,glider_Std Cirrus,glider_Unknown,glider_Ventus 2CM,glider_Ventus 2CXM,glider_Ventus 3T Sport 18m,glider_Ventus B,glider_Ventus C,glider_Ventus b (15m),glider_Ventus b 15m,glider_undefined,competition_id_22,competition_id_41,competition_id_AA,competition_id_AE,competition_id_AF,competition_id_AG,competition_id_AJ,competition_id_AK,competition_id_AL,competition_id_AT,competition_id_AW,competition_id_C2,competition_id_CQ,competition_id_CR,competition_id_EL,competition_id_EY,competition_id_F,competition_id_F2,competition_id_FB,competition_id_G4,competition_id_GP,competition_id_IG,competition_id_Ir,competition_id_JJ,competition_id_LG,competition_id_LV-EP,competition_id_LV-ES,competition_id_MP,competition_id_NM,competition_id_PE,competition_id_RB,competition_id_RW,competition_id_RX,competition_id_S1,competition_id_TO,competition_id_W,competition_id_WA,competition_id_X,competition_id_dr,competition_id_undefined,hora_despegue_13:31:00,hora_despegue_14:34:00,hora_despegue_14:50:00,hora_despegue_14:56:00,hora_despegue_14:59:00,hora_despegue_15:01:00,hora_despegue_15:15:00,hora_despegue_15:16:00,hora_despegue_15:17:00,hora_despegue_15:19:00,hora_despegue_15:21:00,hora_despegue_15:26:00,hora_despegue_15:28:00,hora_despegue_15:29:00,hora_despegue_15:31:00,hora_despegue_15:32:00,hora_despegue_15:34:00,hora_despegue_15:35:00,hora_despegue_15:36:00,hora_despegue_15:37:00,hora_despegue_15:38:00,hora_despegue_15:39:00,hora_despegue_15:40:00,hora_despegue_15:41:00,hora_despegue_15:42:00,hora_despegue_15:43:00,hora_despegue_15:44:00,hora_despegue_15:45:00,hora_despegue_15:46:00,hora_despegue_15:47:00,hora_despegue_15:48:00,hora_despegue_15:50:00,hora_despegue_15:51:00,hora_despegue_15:52:00,hora_despegue_15:53:00,hora_despegue_15:54:00,hora_despegue_15:55:00,hora_despegue_15:56:00,hora_despegue_15:57:00,hora_despegue_15:58:00,hora_despegue_15:59:00,hora_despegue_16:00:00,hora_despegue_16:01:00,hora_despegue_16:02:00,hora_despegue_16:03:00,hora_despegue_16:05:00,hora_despegue_16:06:00,hora_despegue_16:08:00,hora_despegue_16:09:00,hora_despegue_16:10:00,hora_despegue_16:11:00,hora_despegue_16:12:00,hora_despegue_16:13:00,hora_despegue_16:14:00,hora_despegue_16:15:00,hora_despegue_16:16:00,hora_despegue_16:17:00,hora_despegue_16:18:00,hora_despegue_16:19:00,hora_despegue_16:20:00,hora_despegue_16:21:00,hora_despegue_16:23:00,hora_despegue_16:24:00,hora_despegue_16:25:00,hora_despegue_16:26:00,hora_despegue_16:27:00,hora_despegue_16:28:00,hora_despegue_16:29:00,hora_despegue_16:30:00,hora_despegue_16:32:00,hora_despegue_16:33:00,hora_despegue_16:34:00,hora_despegue_16:35:00,hora_despegue_16:36:00,hora_despegue_16:37:00,hora_despegue_16:38:00,hora_despegue_16:39:00,hora_despegue_16:42:00,hora_despegue_16:44:00,hora_despegue_16:46:00,hora_despegue_16:47:00,hora_despegue_16:48:00,hora_despegue_16:50:00,hora_despegue_16:51:00,hora_despegue_16:52:00,hora_despegue_16:53:00,hora_despegue_16:55:00,hora_despegue_16:56:00,hora_despegue_16:58:00,hora_despegue_16:59:00,hora_despegue_17:00:00,hora_despegue_17:01:00,hora_despegue_17:02:00,hora_despegue_17:03:00,hora_despegue_17:05:00,hora_despegue_17:06:00,hora_despegue_17:08:00,hora_despegue_17:09:00,hora_despegue_17:10:00,hora_despegue_17:12:00,hora_despegue_17:13:00,hora_despegue_17:14:00,hora_despegue_17:15:00,hora_despegue_17:16:00,hora_despegue_17:17:00,hora_despegue_17:18:00,hora_despegue_17:19:00,hora_despegue_17:20:00,hora_despegue_17:21:00,hora_despegue_17:22:00,hora_despegue_17:23:00,hora_despegue_17:24:00,hora_despegue_17:26:00,hora_despegue_17:28:00,hora_despegue_17:31:00,hora_despegue_17:32:00,hora_despegue_17:33:00,hora_despegue_17:35:00,hora_despegue_17:37:00,hora_despegue_17:38:00,hora_despegue_17:42:00,hora_despegue_17:47:00,hora_despegue_17:49:00,hora_despegue_17:54:00,hora_despegue_17:56:00,hora_despegue_18:03:00,hora_despegue_18:04:00,hora_despegue_18:08:00,hora_despegue_18:11:00,hora_despegue_18:23:00,hora_despegue_18:28:00,hora_despegue_19:00:00,hora_despegue_19:30:00
1276.0,-0.14893617021276595,-0.21212121212121213,-0.16326530612244897,-1.1752751905165115,-1.173288250211327,182.7,-0.2827225130890055,-0.35643564356435664,0.4712694975547958,-0.9975301198380132,0.24343675417661015,0.0,-0.3719806763285024,1.704081632653062,4.310344827586206,-35.18181818181817,5.800000000000002,-1.0199203187250996,-1.056393076493579,-0.005,-1.1765656565656566,-0.30434782608695654,-0.5505097312326228,-0.5,-0.18235294117647058,0.2733812949640254,-0.059612518628912974,-0.7713625866050808,-0.3787327021121631,-0.1958456973293767,-0.8593749999999992,1.5660377358490565,-2.3125,0.5054347826086957,-0.3076923076922875,0.44061962134251287,-0.4403669724770637,0.6759075907590755,-0.9236790606653622,0.24343675417661015,-0.0939393939393945,-0.2456754130223518,-0.7406989853438555,-0.9136276391554702,-0.11333333333333333,1.7162162162162162,-0.48364008568500166,-0.07363013698630211,5.863043726381392,-0.3982515567182033,0.21976805997027515,0.05108416616884899,0.24194130056644939,0.873198908054533,-0.8504136945399664,-0.7756952156471378,-0.011238409312449843,0.35388734470682426,4.8084130470044055,0.520709112009284,-0.7042747407401584,0.19889190144995866,-0.19518872353543423,-0.6631024182347457,1.4681351291509928,Regular,-0.1,-0.08813559322033898,0.0,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1348.0,-0.06382978723404255,-0.15151515151515152,-0.04081632653061224,-1.0685859441151566,-1.0650887573964498,153.7,-0.6247818499127401,-0.47128712871287176,0.4727887418219274,-0.9944864767131429,-0.5680190930787599,0.0,0.024154589371980676,-0.43877551020408156,-0.06989748369058714,-0.27272727272727226,-0.1090909090909092,-0.8810472396129767,-0.931323283082077,-0.755,-1.0101010101010102,-0.5217391304347826,-0.6839666357738647,-0.3333333333333333,-0.5941176470588235,-0.6187050359712241,-0.8524590163934453,-0.44803695150115475,-0.6176256372906044,-0.6073194856577647,-0.39062499999999967,-0.3962264150943397,0.5208333333333334,-0.8206521739130435,-0.615384615384575,-1.0120481927710847,-0.3969974979149287,-1.0019801980198018,-0.49315068493150693,-0.5680190930787599,-0.9060606060606055,-0.026433430515063167,0.003382187147688966,-0.9380561856569534,-0.42,-0.4999999999999999,-1.368576431650114,-0.323630136986298,19.82581368405747,-1.0073448033001309,0.43786545742522687,-0.1227214750472254,0.7373290446111278,1.3664866734296859,0.5171064020232063,-1.5154454592842455,-1.028225692380936,-0.3512462487268819,9.21342554556214,0.5911401016447236,-0.8051325193216394,0.6645762112460212,-0.2634606573789681,-1.8335965296143382,-1.9866861399079625,Regular,-0.1,-0.10508474576271186,-1.6666666666666667,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3140.0,-0.07446808510638298,-0.1919191919191919,-0.11224489795918367,1.9729043183742592,1.9661876584953508,297.6,1.0506108202443283,0.4396039603960396,0.4712819479468388,-0.9975424393459046,-0.7780429594272092,0.0,0.5362318840579711,4.071428571428574,13.350419384902143,-51.81818181818181,7.709090909090909,0.8924302788844621,0.8665549972082636,-0.765,1.886060606060606,0.6086956521739131,2.4411492122335496,0.0,1.088235294117647,-0.7721822541966438,0.29806259314456063,0.6584552219656143,1.4187909686817188,0.8565776458951533,1.2343749999999998,7.830188679245285,-15.7825,0.5489130434782606,1.6153846153846187,0.48192771084337355,-0.15346121768140095,0.8488448844884486,-0.5479452054794521,-0.7780429594272092,0.41515151515151383,0.33819241982507287,0.8218714768883877,2.3193160006979587,1.6333333333333317,5.581081081081081,-0.4095441843947861,-0.5445205479452043,5.864935560381556,1.0627494382399303,-0.2172946115709651,0.09248106947382018,0.5198658221610403,-0.003175910545794125,0.6312738295684732,-1.0950977948008767,0.21959909006575895,1.402636648009397,0.08317911136363011,-0.012245387970707112,0.6636737453710619,-0.09515501591418127,-0.04038055805376781,2.2791065279019778,-1.5982964176027807,Excelente,0.9,0.9559322033898305,0.0,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2188.0,-0.06382978723404255,-0.13131313131313133,-0.07142857142857142,0.3539373412362405,0.35502958579881655,136.3,-0.8272251308900526,0.1544554455445542,0.4712819479468388,-0.9975786731926253,-0.749403341288785,0.0,-0.004830917874396135,0.3571428571428579,0.6756756756756757,0.45454545454545486,0.1818181818181818,0.29595902105862265,0.25907314349525407,-0.685,0.298989898989899,0.17391304347826086,0.7655236329935126,0.0,0.9235294117647059,-0.8009592326139093,-1.1385991058122218,0.32281241981011005,-0.7370721048798251,-0.8684470820969337,0.17187500000000117,0.5283018867924526,-0.31249999999999983,-0.7336956521739132,0.461538461538475,-0.8399311531841656,0.030025020850709107,0.07524752475247506,0.5401174168297456,-0.749403341288785,-1.1969696969696964,0.3856171039844509,-0.10710259301014655,0.34409352643517727,0.03333333333333259,-0.31081081081081074,-1.4786742660691332,-2.692636986301376,3.529802639499305,1.0916814792456204,1.2801019755041816,1.1942984807142754,0.2851605144995666,0.579318830786647,-0.6917735679369782,-0.5330099947872706,-1.1537113073663512,0.08423593851270758,13.848955916968432,2.2830045219896755,0.4385913876199986,1.2547447836850163,0.5170283891330543,-0.13318366026750889,0.9422562528674583,Bueno,0.0,0.04745762711864407,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1770.0,-0.22340425531914893,-0.3333333333333333,-0.19387755102040816,-0.32345469940728194,-0.32628909551986474,210.2,0.03141361256544498,-0.3089108910891095,0.4712523041562607,-0.9977475229183633,0.11933174224343682,0.0,-0.23671497584541062,-0.8877551020408169,-0.6290773532152842,-0.030303030303030325,-0.6181818181818183,-0.11155378486055777,-0.17643774427694026,-0.855,-0.42828282828282827,-0.5217391304347826,0.758109360518999,-0.16666666666666666,0.7235294117647059,0.10071942446042861,0.0834575260804752,-0.3802925327174751,0.07865986890021857,0.037586547972304485,-0.015624999999999098,-0.8113207547169817,0.7291666666666664,-0.4184782608695653,-0.7692307692307625,-0.5025817555938041,-0.39366138448707233,-0.8884488448844883,-1.0176125244618397,0.11933174224343682,0.09999999999999935,0.031098153547133137,-0.07779030439684317,-0.06351422090385599,-0.06,0.013513513513513466,-1.6965146682538856,-1.229452054794524,0.34130874261832955,-0.036310382220433535,0.781067271287386,0.12304438380935466,0.40094289780493086,-0.4347005712010571,-0.17041580381713495,-0.14919656415021684,-0.2787690038058354,-1.031406756921133,0.02060188238134623,-0.5754531994077394,0.0,0.5078392078274194,-0.2669393018954372,-1.0315264750090374,0.10778777155681675,Bueno,0.0,0.030508474576271188,0.0,-1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1404.0,-0.13829787234042554,5.595959595959596,-0.16326530612244897,-0.9585097375105842,-0.9585798816568047,173.5,-0.39441535776614317,-0.542574257425743,0.4710447976222134,-0.9930248033362683,0.43436754176610837,0.0,-0.2463768115942029,-0.8061224489795923,-0.6290773532152842,-0.5454545454545452,-0.490909090909091,-0.746727376209448,-0.8129536571747628,2.735,-0.9680808080808081,-0.782608695652174,-0.9853938832252085,-0.6666666666666666,-0.9470588235294117,0.5035971223021567,-0.0953800298062595,-1.1798819604824224,-0.538965768390386,-0.2710187932739862,-1.2343749999999976,-0.7358490566037741,1.0625,0.07065217391304351,1.3846153846153813,0.07573149741824452,-0.6505421184320265,-0.9267326732673266,-0.9158512720156556,0.43436754176610837,-0.06363636363636596,-0.25578231292517006,-0.7745208568207438,-0.9387541441284245,-0.673333333333333,0.04054054054054063,0.6235293833160209,0.20890410958903594,-0.2930497771231928,-0.26065667236811213,-0.4526193601579534,-0.23311590810016442,-0.8552987743064023,-0.7672335575644086,0.6110100694805943,0.47032160097907927,-0.3669881612006707,0.7450881696691981,-0.2967208796766563,-0.31213734042978913,-0.18378947864988324,-0.49741836614405266,-0.21241791247390965,0.750318689472783,-0.1847109073827256,Regular,-0.1,-0.06440677966101695,0.0,-1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
