datetime,fecha,hora,solar_rad,precipitation,temp_2m,cloud_cover,wind_u,wind_v,pressure,boundary_layer_height,cape,skin_temp,wind_speed
2024-01-03 09:00:00,2024-01-03,9,0.9974899631076389,0.0011904486427738448,19.009423828125023,0.11100230365991592,-2.026982069015503,-0.4757876992225647,1004.840625,229.39276123046875,156.0998077392578,18.207269287109398,2.0820735440521476
2024-01-03 10:00:00,2024-01-03,10,65.09355902777777,0.0017849421283244737,20.436975097656273,0.23941612243652344,-2.5870656967163086,-0.013181816786527634,1005.405546875,276.72406005859375,177.81341552734375,20.561273193359398,2.5870992790034233
2024-01-03 11:00:00,2024-01-03,11,239.31569444444443,0.003958662091463339,21.824273681640648,0.31724798679351807,-3.045850992202759,-0.669205904006958,1005.66953125,377.8964538574219,178.20986938476562,23.446374511718773,3.118500410238918
2024-01-03 12:00:00,2024-01-03,12,433.3070138888889,0.008872460057318676,23.087701416015648,0.3068302571773529,-2.986956834793091,-1.1073756217956543,1005.935,525.3201293945312,249.37681579589844,26.124139404296898,3.1856226864875996
2024-01-03 13:00:00,2024-01-03,13,599.7909722222222,0.016414891433669254,24.329156494140648,0.2549211382865906,-2.89167857170105,-1.1711899042129517,1006.00546875,737.3878173828125,330.74530029296875,28.437219238281273,3.1198542840596524
2024-01-03 14:00:00,2024-01-03,14,761.0715972222222,0.0294849796773633,25.352471923828148,0.22952932119369507,-2.849181652069092,-1.099480152130127,1005.801484375,976.7796020507812,342.6193542480469,30.364221191406273,3.0539634397640136
2024-01-03 15:00:00,2024-01-03,15,867.5157638888888,0.028620461307582445,27.273919677734398,0.30583682656288147,-2.9134862422943115,-1.0734784603118896,1005.56125,1165.346923828125,366.9595642089844,31.610437011718773,3.1049570188316316
2024-01-03 16:00:00,2024-01-03,16,940.6827083333334,0.0258697855315404,27.714135742187523,0.31558704376220703,-2.970987319946289,-1.0045404434204102,1005.4434375,1308.2486572265625,422.04693603515625,32.32546386718752,3.136218608093018
2024-01-03 17:00:00,2024-01-03,17,913.698125,0.024430870325886644,28.204064941406273,0.3253152668476105,-3.075856924057007,-0.9107562303543091,1005.180546875,1408.2587890625,493.93841552734375,32.55245361328127,3.2078610830892633
2024-01-03 18:00:00,2024-01-03,18,870.2284722222222,0.04599487147061154,28.480065917968773,0.41894763708114624,-3.21462082862854,-0.8160852193832397,1004.533203125,1458.80859375,541.3657836914062,32.18111572265627,3.3165919491472313
2024-01-04 09:00:00,2024-01-04,9,0.8878127034505209,0.001302989517171227,19.809045410156273,0.22562022507190704,-2.5046520233154297,-1.631182312965393,1005.31421875,308.4827575683594,48.95756530761719,18.998681640625023,2.9889860314208905
2024-01-04 10:00:00,2024-01-04,10,63.01478298611111,0.00019658114069898147,20.844445800781273,0.2836339771747589,-2.754204750061035,-1.765584945678711,1005.70125,358.1779479980469,149.5210723876953,21.058801269531273,3.2715338918718335
2024-01-04 11:00:00,2024-01-04,11,241.37720486111112,0.00013811835231081204,21.941918945312523,0.3381013870239258,-2.988889694213867,-2.5828726291656494,1005.9028125,450.8634033203125,154.4961700439453,23.830529785156273,3.950277537423281
2024-01-04 12:00:00,2024-01-04,12,443.9506597222222,0.0005396846631811059,23.163446044921898,0.3801116645336151,-2.721808671951294,-3.025329351425171,1006.071015625,590.476318359375,256.9378356933594,26.484613037109398,4.069503671371229
2024-01-04 13:00:00,2024-01-04,13,632.131875,0.004938644451613072,24.495935058593773,0.3956690728664398,-2.3374438285827637,-2.9542579650878906,1006.2446875,782.9590454101562,366.63409423828125,28.880700683593773,3.7671320359213443
2024-01-04 14:00:00,2024-01-04,14,791.6636111111111,0.017625070540816523,25.870965576171898,0.4393984377384186,-2.100921869277954,-2.6571035385131836,1005.788046875,986.9453735351562,417.0576477050781,30.674310302734398,3.3873399468003877
2024-01-04 15:00:00,2024-01-04,15,900.1577083333333,0.022427788280765526,27.534478759765648,0.4803225100040436,-2.071031093597412,-2.3586862087249756,1005.4528125,1161.668701171875,448.5256652832031,31.957269287109398,3.1388804408382125
2024-01-04 16:00:00,2024-01-04,16,923.9854861111111,0.02051167030003853,28.074182128906273,0.43947112560272217,-2.1922788619995117,-2.1282570362091064,1005.015703125,1284.5946044921875,465.3421325683594,32.66973266601565,3.0554156216370045
2024-01-04 17:00:00,2024-01-04,17,941.0352777777778,0.018341605027671903,28.572808837890648,0.40880993008613586,-2.3366217613220215,-2.011542558670044,1004.42875,1363.3990478515625,492.8130187988281,32.95949707031252,3.083197158928448
2024-01-04 18:00:00,2024-01-04,18,878.9022916666667,0.01968588367162738,28.866052246093773,0.44621357321739197,-2.537738561630249,-1.9800740480422974,1003.6440625,1404.192626953125,525.7855224609375,32.66768798828127,3.2188212505381184
2024-01-05 09:00:00,2024-01-05,9,0.725701158311632,0.06009317439747974,20.733575439453148,0.19031155109405518,-1.460860013961792,-2.7248950004577637,1002.82296875,301.3040466308594,190.48074340820312,19.815454101562523,3.091789893235335
2024-01-05 10:00:00,2024-01-05,10,59.300373263888886,0.06367548485286534,21.701959228515648,0.35519203543663025,-1.725096344947815,-2.465813398361206,1003.249765625,295.3309020996094,124.69473266601562,21.771600341796898,3.0093509457838166
2024-01-05 11:00:00,2024-01-05,11,221.30178819444444,0.06480892625404522,22.622277832031273,0.3962019383907318,-1.4643805027008057,-3.007629632949829,1003.449765625,376.5994873046875,142.13026428222656,24.566705322265648,3.3451825459439712
